"Anatomical Structures, Cell Types and Biomarkers Table for Peripheral Nervous System v1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,"Nazanin Ebrahimi, Bernard de Bono",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-7183-2638; 0000-0001-7183-2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ellen Quardokus (0000-0001-7655-4833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM462.NJKR.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,12/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,AS/8,AS/8/LABEL,AS/8/ID,AS/9,AS/9/LABEL,AS/9/ID,AS/10,AS/10/LABEL,AS/10/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/2,CT/2/LABEL,CT/2/ID,CT/3,CT/3/LABEL,CT/3/ID,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein10/LABEL,BProtein10/ID,BProtein/11/,BProtein/11/LABEL,BProtein/11/ID,BProteoform/1,BProteoform/1/LABEL,BProteoform/1/ID,BProteoform/2,BProteoform/2/LABEL,BProteoform/2/ID,BLipid/1,BLipid/1/LABEL,BLipid/1/ID,BLipid/2,BLipid/2/LABEL,BLipid/2/ID,BMetabolites/1,BMetabolites/1/LABEL,BMetabolites/1/ID,BMetabolites/2,BMetabolites/2LABEL,BMetabolites/2/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES,REF/4,REF/4/DOI,REF/4/NOTES,REF/5,REF/5/DOI,REF/5/NOTES,REF/6,REF/6/DOI,REF/6/NOTES
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,transverse cervical nerve,transverse cervical nerve,FMA:6873,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,transverse cervical nerve,transverse cervical nerve,FMA:6873,inferior branch of transverse cervical nerve,inferior branch of transverse cervical nerve,FMA:55175,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,transverse cervical nerve,transverse cervical nerve,FMA:6873,superior branch of transverse cervical nerve,superior branch of transverse cervical nerve,FMA:55174,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,auricular branch to skin of upper third of medial auricle,auricular branch to skin of upper third of medial auricle,FMA:6878,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,branch of lesser occipital nerve to posterior auricular branch of facial nerve,ranch of lesser occipital nerve to posterior auricular branch of facial nerve,FMA:12208,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,branch to great auricular nerve,branch to great auricular nerve,FMA:6874,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,branch to greater occipital nerve,branch to greater occipital nerve,FMA:6875,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,branch to posterior branch of great auricular nerve,branch to posterior branch of great auricular nerve,FMA:6879,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,cervical plexus,cervical nerve plexus,UBERON:0003725,lesser occipital nerve,lesser occipital nerve,FMA:6871,cutaneous branch to scalp behind auricle,cutaneous branch to scalp behind auricle,FMA:6877,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,suprascapular nerve,suprascapular nerve,FMA:37025,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,suprascapular nerve,suprascapular nerve,FMA:37025,branch of suprascapular nerve to glenohumeral joint,branch of suprascapular nerve to glenohumeral joint,FMA:81307,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,suprascapular nerve,suprascapular nerve,FMA:37025,branch of suprascapular nerve to infraspinatus muscle,nerve to infraspinatus muscle,FMA:81314,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,suprascapular nerve,suprascapular nerve,FMA:37025,branch of suprascapular nerve to supraspinatus,nerve to supraspinatus,FMA:81304,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,lateral pectoral nerve,lateral pectoral nerve,FMA:65296,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,lateral pectoral nerve,lateral pectoral nerve,FMA:65296,branch of lateral pectoral nerve to clavicular part of pectoralis major,branch of lateral pectoral nerve to clavicular part of pectoralis major,FMA:81247,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,lateral pectoral nerve,lateral pectoral nerve,FMA:65296,branch of lateral pectoral nerve to glenohumeral joint,branch of lateral pectoral nerve to glenohumeral joint,FMA:84178,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,lateral pectoral nerve,lateral pectoral nerve,FMA:65296,branch of lateral pectoral nerve to sternocostal part of pectoralis major,branch of lateral pectoral nerve to sternocostal part of pectoralis major,FMA:81330,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,lateral pectoral nerve,lateral pectoral nerve,FMA:65296,pectoralis minor branch of lateral pectoral nerve,pectoralis minor branch of lateral pectoral nerve,FMA:81250,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,medial pectoral nerve,medial pectoral nerve,FMA:65293,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,medial pectoral nerve,medial pectoral nerve,FMA:65293,branch of medial pectoral nerve to clavicular part of pectoralis major,branch of medial pectoral nerve to clavicular part of pectoralis major,FMA:81260,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,medial pectoral nerve,medial pectoral nerve,FMA:65293,branch of medial pectoral nerve to sternocostal part of pectoralis major,branch of medial pectoral nerve to sternocostal part of pectoralis major,FMA:81333,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,medial pectoral nerve,medial pectoral nerve,FMA:65293,branch of medial pectoral nerve to pectoralis minor,pectoralis minor branch of medial pectoral nerve (1),FMA:81263,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,superior subscapular nerve,superior subscapular nerve,FMA:65304,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,superior subscapular nerve,superior subscapular nerve,FMA:65304,subscapularis branch of superior subscapular nerve (1),subscapularis branch of superior subscapular nerve (1),FMA:81278,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,superior subscapular nerve,superior subscapular nerve,FMA:65304,subscapularis branch of superior subscapular nerve (2),subscapularis branch of superior subscapular nerve (2),FMA:81281,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,inferior subscapular nerve,inferior subscapular nerve,FMA:65307,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,inferior subscapular nerve,inferior subscapular nerve,FMA:65307,branch of inferior subscapular nerve to teres major,nerve to teres major,FMA:81300,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,inferior subscapular nerve,inferior subscapular nerve,FMA:65307,subscapularis branch of inferior subscapular nerve,subscapularis branch of inferior subscapular nerve,FMA:81297,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,thoracodorsal nerve,thoracodorsal nerve,FMA:65290,,,,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,thoracodorsal nerve,thoracodorsal nerve,FMA:65290,branch of thoracodorsal nerve to latissimus dorsi,nerve to latissimus dorsi,FMA:81258,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,thoracodorsal nerve,thoracodorsal nerve,FMA:65290,branch of thoracodorsal nerve to latissimus dorsi (1),nerve to latissimus dorsi (1),FMA:81355,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,thoracodorsal nerve,thoracodorsal nerve,FMA:65290,branch of thoracodorsal nerve to latissimus dorsi (2),nerve to latissimus dorsi (2),FMA:81356,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peripheral nervous system,peripheral nervous system,UBERON:0000010,nerve plexus,nerve plexus,UBERON:0001810,brachial plexus,brachial nerve plexus,UBERON:0001814,thoracodorsal nerve,thoracodorsal nerve,FMA:65290,branch of thoracodorsal nerve to latissimus dorsi (n),nerve to latissimus dorsi (n),FMA:81357,,,,,,,,,,,,,,,,neuron,neuron,CL:0000540,,,,,,,neuron-specific enolase (NSE),ENO2,HGNC: 3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,gamma-enolase (human),hENO2,PR:000007081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
