"Anatomical Structures, Cell Types and Biomarkers Table for Spleen v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Marda Jorgensen; Andrea J. Radtke; Rebecca T. Beuschel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s),0000-0002-7250-3569; 0000-0003-4379-8967; 0000-0002-3882-457X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Elaine Jaffe; Stefania Pittaluga; Robert Seifert; Birte Steiniger; Clive Wasserfall; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s),0000-0003-4632-0301; 0000-0001-7688-1439; 0000-0002-4404-8116; 0000-0002-3602-7331; 0000-0002-3522-8932; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"10.1111/imm.12469, 10.1186/s13059-019-1906-x, 10.1182/blood.V126.23.3594.3594, 10.1126/sciimmunol.aau6085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM772.KBNQ.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5//6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTES,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTES,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/3,CT/3/LABEL,CT/3/ID,"Protein Biomarkers from Antibody Based Assays (IHC, FACS)",Transcriptomics,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein/10/LABEL,BProtein/10/ID,BProtein/11,BProtein/11/LABEL,BProtein/11/ID,FTU/1,FTU/1/Label,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES,REF/4,REF/4/DOI,REF/4/NOTES
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Perifollicular Zone,spleen perifollicular zone,UBERON:0005353,,,,,,,,,cDC2 myeloid dendritic cell,myeloid dendritic cell cDC2,CL:0002399,,,,,,,,"CD1c+, CD11c+, HLA-DR+, SIRPa+","CD1C, CLEC10A (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD1c+,CD1C,HGNC:1636,CLEC10A+,CLEC10A,HGNC:16916,,,,,,,,,,,,,,,,,,,,,,,,,CD1c+,CD1C,HGNC:1636,CD11c+,ITGAX,HGNC:6152,SIRPa+,SIRPA,HGNC:9662,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17.",DOI: 10.4049/jimmunol.1002632,CT-B,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Perifollicular Zone,spleen perifollicular zone,UBERON:0005353,,,,,,,,,Monocyte-Derived DC,,,Added new term,,,,,,,"CD11c+, CD16+, HLA-DR+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD11c+,ITGAX,HGNC:6152,CD11c+,FCGR3A,HGNC:3619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17.",DOI: 10.4049/jimmunol.1002632,CT-B,,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Perifollicular Zone,spleen perifollicular zone,UBERON:0005353,,,,,,,,,Plasmacytoid Dendritic Cell,"plasmacytoid dendritic cell, human",CL:0001058,,,,,,,,"CD11c-, CD123+, CD303+, CD304+, HLA-DR+","CLEC4C, IL3RA (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CLEC4C+,CLEC4C,HGNC:13258,IL3RA+,IL3RA,HGNC:6012,,,,,,,,,,,,,,,,,,,,,,,,,CD11c-,ITGAX,HGNC:6152,CD123+,IL3RA,HGNC:6012,CD303+,CLEC4C,HGNC:13258,CD304+,NRP1,HGNC:8004,,,,,,,,,,,,,,,,,,,,,,,,,"Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17.",DOI: 10.4049/jimmunol.1002632,CT-B,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Perifollicular Zone,spleen perifollicular zone,UBERON:0005353,,,,,,,,,DEC205+ DC,,,Added new term,,,,,,,"CD11c+, CD74+, DEC205+, HLA-DR+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD11c+,ITGAX,HGNC:6152,CD74+,CD74,HGNC:1697,CD205+,LY75,HGNC:6729,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pack, M., Trumpfheller, C., Thomas, D., Park, C.G., Granelli?Piperno, A., Münz, C. and Steinman, R.M. (2008), DEC?205/CD205+ dendritic cells are abundant in the white pulp of the human spleen, including the border region between the red and white pulp. Immunology, 123: 438-446.",DOI: 10.1111/j.1365-2567.2007.02710.x,"AS-CT, CT-B",,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Central arteries,,,Added new term,,,,,,,,Splenic endothelial cell,splenic endothelial cell,CL:2000053,,,,,,,,"CD31+, CD34+","CD34, PECAM1, VWF (General splenic vasculature endothelial cell signature, Qiu et al., 2017 DOI 10.1182/ bloodadvances.2017015073)",CD34+,CD34,HGNC:1662,PECAM1+,PECAM1,HGNC:8823,vWF+,VWF,HGNC:12726,,,,,,,,,,,,,,,,,,,,,,CD31+,PECAM1,HGNC:8823,CD34+,CD34,HGNC:1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171.",DOI: 10.1016/j.aanat.2019.05.004,"AS-CT, CT-B",,,,"Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145.",DOI 10.1182/ bloodadvances.2017015073,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,White Pulp Lymphatic Vessels,,,Added new term,,,,,,,,Lymphatic Endothelium Cell,endothelial cell of lymphatic vessel,CL:0002138,,,,,,,,"CD31+, D2-40H+, Lyve-1++, Podoplanin+, Prox-1++, vWF+/-, Ulex++",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD31+,PECAM1,HGNC:8823,D2-40H+,PDPN,HGNC:29602,Lyve-1++,LYVE1,HGNC:14687,Podoplanin+,PDPN,HGNC:29602,Prox-1++,PROX1,HGNC:9459,vWF+/-,VWF,HGNC:12726,Ulex++,UEA-1,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Pusztaszeri MP, Seelentag W, Bosman FT. Immunohistochemical Expression of Endothelial Markers CD31, CD34, von Willebrand Factor, and Fli-1 in Normal Human Tissues. Journal of Histochemistry & Cytochemistry. 2006;54(4):385-395.",DOI: 10.1369/jhc.4A6514.2005,"AS-CT, CT-B","Garrafa E, Trainini L, Benetti A, Saba E, Fezzardi L, Lorusso B, Borghetti P, Bottio T, Ceri E, Portolani N, Bonardlli S, Giulini SM, Annibale G, Corradi A, Imberti L, Caruso A. Isolation, purification, and heterogeneity of human lymphatic endothelial cells from different tissues. Lymphology. 2005 Dec;38(4):159-66. PMID: 16515224.",No DOI,CT-B,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Primary Follicle,spleen primary B follicle,UBERON:0004041,,,,,,,,,Follicular Dendritic Cell (FDC),follicular dendritic cell,CL:0000442,,,,,,,,"CD21+, CD23+, CD35+, CD90-, CD105-, CD141-, CD271+, CXCL13+, MAdCAM-1-, Smooth Muscle Actin+/-","CR2, CXCL13, FCGR2B, FNBP1, KLF6, MADCAM1, MFGE8, POSTN, PTHLH, SOX9 (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",CR2+,CR2,HGNC:2336,CXCL13+,CXCL13,HGNC:10639,FCGR2B+,FCGR2B,HGNC:3618,FNBP1+,FNBP1,HGNC:17069,KLF6+,KLF6,HGNC:2235,MADCAM1+,MADCAM1,HGNC:6765,MFGE8+,MFGE8,HGNC:7036,POSTN+,POSTN,HGNC:16953,PTHLH+,PTHLH,HGNC:9607,SOX9+,SOX9,HGNC:11204,CD21+,CR2,HGNC:2336,CD23+,FCER2,HGNC:3612,CD35+,CR1,HGNC:2334,CD90-,THY1,HGNC:11801,CD105-,ENG,HGNC:3349,CD141-,THBD,HGNC:11784,CD271+,NGFR,HGNC:7809,CXCL13+,CXCL13,HGNC:10639,MAd-CAM-1-,MADCAM1,HGNC:6765,Smooth Muscle Actin +/-,ACTA2,HGNC:130,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Steiniger, B., Trabandt, M. & Barth, P.J. The follicular dendritic cell network in secondary follicles of human palatine tonsils and spleens. Histochem Cell Biol 135, 327–336 (2011).",DOI: 10.1007/s00418-011-0799-x,"AS-CT, CT-B",,,,"Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Primary Follicle,spleen primary B follicle,UBERON:0004041,,,,,,,,,Naive B Cell,naive B cell,CL:0000788,,,,,,,,"CD20+, IgD++","FCER2, IGHD, IL4R, TCL1A, YBX3 (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",FCER2+,FCER2,HGNC:3612,IGHD+,IGHD,HGNC:5480,IL4R+,IL4R,HGNC:6015,TCL1A+,TCL1A,HGNC:11648,YBX3+,YBX3,HGNC:2428,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,IgD++,IGHD,HGNC:5480,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Primary Follicle,spleen primary B follicle,UBERON:0004041,,,,,,,,,Memory B Cell,memory B cell,CL:0000787,,,,,,,,"CD20+, CD27+, IgD-, IgM+","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,IgD-,IGHD,HGNC:5480,IgM+,IGHM,HGNC:5541,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Primary Follicle,spleen primary B follicle,UBERON:0004041,,,,,,,,,Macrophage,splenic white pulp macrophage,CL:0000876,,,,,,,,CD68+,"APOE, CD5L (General macrophage signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",APOE+,APOE,HGNC:613,CD5L+,CD5L,HGNC:1690,,,,,,,,,,,,,,,,,,,,,,,,,CD68+,CD68,HGNC:1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Steiniger, B., Trabandt, M. & Barth, P.J. The follicular dendritic cell network in secondary follicles of human palatine tonsils and spleens. Histochem Cell Biol 135, 327–336 (2011).",DOI: 10.1007/s00418-011-0799-x,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Primary Follicle,spleen primary B follicle,UBERON:0004041,,,,,,,,,DEC205+ DC,,,Added new term,,,,,,,"CD11c+, CD74+, DEC205+, HLA-DR+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD11c+,ITGAX,HGNC:6152,CD74+,CD74,HGNC:1697,CD205+,LY75,HGNC:6729,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Pack, M., Trumpfheller, C., Thomas, D., Park, C.G., Granelli?Piperno, A., Münz, C. and Steinman, R.M. (2008), DEC?205/CD205+ dendritic cells are abundant in the white pulp of the human spleen, including the border region between the red and white pulp. Immunology, 123: 438-446.",DOI: 10.1111/j.1365-2567.2007.02710.x,"AS-CT, CT-B",,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Germinal Center,spleen germinal center,UBERON:0005196,,,,,Follicular Dendritic Cell (FDC),follicular dendritic cell,CL:0000442,,,,,,,,"CD21+, CD23+, CD35+, CD90-, CD105-, CD141-, CD271+, CXCL13+, MAdCAM-1-, Smooth Muscle Actin+/-","CR2, CXCL13, FCGR2B, FNBP1, KLF6, MADCAM1, MFGE8, POSTN, PTHLH, SOX9 (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",CR2+,CR2,HGNC:2336,CXCL13+,CXCL13,HGNC:10639,FCGR2B+,FCGR2B,HGNC:3618,FNBP1+,FNBP1,HGNC:17069,KLF6+,KLF6,HGNC:2235,MADCAM1+,MADCAM1,HGNC:6765,MFGE8+,MFGE8,HGNC:7036,POSTN+,POSTN,HGNC:16953,PTHLH+,PTHLH,HGNC:9607,SOX9+,SOX9,HGNC:11204,CD21+,CR2,HGNC:2336,CD23+,FCER2,HGNC:3612,CD35+,CR1,HGNC:2334,CD90-,THY1,HGNC:11801,CD105-,ENG,HGNC:3349,CD141-,THBD,HGNC:11784,CD271+,NGFR,HGNC:7809,CXCL13+,CXCL13,HGNC:10639,MAd-CAM-1-,MADCAM1,HGNC:6765,Smooth Muscle Actin +/-,ACTA2,HGNC:130,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Steiniger, B., Trabandt, M. & Barth, P.J. The follicular dendritic cell network in secondary follicles of human palatine tonsils and spleens. Histochem Cell Biol 135, 327–336 (2011).",DOI: 10.1007/s00418-011-0799-x,"AS-CT, CT-B",,,,"Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Germinal Center,spleen germinal center,UBERON:0005196,,,,,Germinal Center B Cell,germinal center B cell,CL:0000844,,,,,,,,"CD20+, CD27+, IgD-, Ki67+","AICDA (Class-switched B, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",AICDA+,AICDA,HGNC:13203,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,IgD-,IGHD,HGNC:5480,Ki67+,MKI67,HGNC:7107,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lettau M, Wiedemann A, Schrezenmeier EV, Giesecke-Thiel C, Dörner T. Human CD27+ memory B cells colonize a superficial follicular zone in the palatine tonsils with similarities to the spleen. A multicolor immunofluorescence study of lymphoid tissue. PLoS One. 2020 Mar 18;15(3):e0229778.",DOI: 10.1371/journal.pone.0229778,"AS-CT, CT-B","VAN KRIEKEN, J. and TE VELDE, J. (1986), Immunohistology of the human spleen: an inventory of the localization of lymphocyte subpopulations. Histopathology, 10: 285-294.",DOI: 10.1111/j.1365-2559.1986.tb02482.x,AS,"VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585.",DOI: 10.1111/j.1365-2559.1985.tb02841.x,AS,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Germinal Center,spleen germinal center,UBERON:0005196,,,,,T Follicular Helper Cell,T follicular helper cell,CL:0002038,,,,,,,,"CD3+, CD4+, CD69+, CXCR5+, ICOS+, PD-1+","CXCR5, ICOS, PDCD1 (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CXCR5+,CXCR5,HGNC:1060,ICOS+,ICOS,HGNC:5351,PDCD1+,PDCD1,HGNC:8760,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3D/CD3E,HGNC:1673 (d)/ HGNC:1674 €,CD4+,CD4,HGNC:1678,CD69+,CD69,HGNC:1694,CXCR5+,CXCR5,HGNC:1060,ICOS+,ICOS,HGNC:5351,PD-1+,PDCD1,HGNC:8760,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Sylvain Audia, Marzia Rossato, Kim Santegoets, Sanne Spijkers, Catharina Wichers, Cornelis Bekker, Andries Bloem, Louis Boon, Thijs Flinsenberg, Ewoud Compeer, Theo van den Broek, Olivier Facy, Pablo Ortega-Deballon, Sabine Berthier, Vanessa Leguy-Seguin, Laurent Martin, Marion Ciudad, Maxime Samson, Malika Trad, Bernard Lorcerie, Nona Janikashvili, Philippe Saas, Bernard Bonnotte, Timothy R. D. J. Radstake; Splenic TFH expansion participates in B-cell differentiation and antiplatelet-antibody production during immune thrombocytopenia. Blood 2014; 124 (18): 2858–2866.",DOI: 10.1182/blood-2014-03-563445,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Germinal Center,spleen germinal center,UBERON:0005196,,,,,T Follicular Regulatory Cell,,,Added new term,,,,,,,"CD3+, CD4+, CD25+, CXCR5+, FOXP3+, PD-1+","CXCR5, FOXP3, IL2RA, PDCD1 (Predicted)",CXCR5+,CXCR5,HGNC:1060,FOXP3+,FOXP3,HGNC:6106,IL2RA+,IL2RA,HGNC:6008,PDCD1+,PDCD1,HGNC:8760,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,CD25+,IL2RA,HGNC:6008,CXCR5+,CXCR5,HGNC:1060,FOXP3+,FOXP3,HGNC:6106,PD-1+,PDCD1,HGNC:8760,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Colineau L, Rouers A, Yamamoto T, Xu Y, Urrutia A, Pham HP, Cardinaud S, Samri A, Dorgham K, Coulon PG, Cheynier R, Hosmalin A, Oksenhendler E, Six A, Kelleher AD, Zaunders J, Koup RA, Autran B, Moris A, Graff-Dubois S. HIV-Infected Spleens Present Altered Follicular Helper T Cell (Tfh) Subsets and Skewed B Cell Maturation. PLoS One. 2015 Oct 26;10(10):e0140978.",DOI: 10.1371/journal.pone.0140978,CT-B,,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Secondary Follicle,spleen secondary B follicle,UBERON:0004042,,Germinal Center,spleen germinal center,UBERON:0005196,,,,,Tingible Body Macrophage,splenic tingible body macrophage,CL:0000877,,,,,,,,CD68+,"APOE, CD5L (General macrophage signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",APOE+,APOE,HGNC:613,CD5L+,CD5L,HGNC:1690,,,,,,,,,,,,,,,,,,,,,,,,,CD68+,CD68,HGNC:1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B., Trabandt, M. & Barth, P.J. The follicular dendritic cell network in secondary follicles of human palatine tonsils and spleens. Histochem Cell Biol 135, 327–336 (2011).",DOI: 10.1007/s00418-011-0799-x,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
