"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"positive test case for check_datasets method.","0","test_check_datasets_no_errors","tests.unit.processing.schema_migration","Tue Sep 23 22:27:22 UTC 2025","passed","Tue Sep 23 22:27:22 UTC 2025","TestPublishRevisions","test_publish_revisions","",""
"
        `get_collection_versions_from_canonical` can be used to retrieve all the versions
        for a canonical collection, whether those are published, active or neither
        ","27","test_get_collection_versions_for_canonical_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"","6","test__get_manifest_by_dataset_version_id_fails","tests.unit.backend.layers.api","Tue Sep 23 22:26:07 UTC 2025","passed","Tue Sep 23 22:26:07 UTC 2025","TestGetDatasetManifest","test_curation_api","",""
"","1","test__is_matrix_sparse__zero_and_one_hundred_percent_threshold","tests.unit.processing","Tue Sep 23 22:27:34 UTC 2025","passed","Tue Sep 23 22:27:34 UTC 2025","TestMatrixUtils","test_matrix_utils","",""
"","0","test__link__INVALID[lab_website-google]","tests.unit.backend.layers.common","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","","test_validation","",""
"","7","test__get_status__ok","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestDataset","test_portal_api","",""
"","8","test__update_private_collection_dataset_invalid_processing_status__405","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestDataset","test_portal_api","",""
"","32","test__delete_public_collection","tests.unit.backend.layers.api","Tue Sep 23 22:26:04 UTC 2025","passed","Tue Sep 23 22:26:04 UTC 2025","TestDeleteCollection","test_curation_api","",""
"
        The order of the datasets in a collection version is set using `set_collection_version_datasets_order`.
        ","11","test_set_collection_version_datasets_order_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestSetCollectionVersionDatasetsOrder","test_business","",""
"
        Test fetching index of most recently published collection versions with datasets matching a given
        CxG schema version
        ","38","test_get_latest_published_collection_versions_by_schema","tests.unit.backend.layers.business","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestGetEntitiesBySchema","test_business","",""
"","8","test_delete_private_collection_version__ok","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestCollectionDeletion","test_portal_api","",""
"
        Attempting to set the order of the datasets in a collection version with a list that contains an invalid
        dataset should fail.
        ","6","test_set_collection_version_datasets_order_invalid_dataset_fail","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestSetCollectionVersionDatasetsOrder","test_business","",""
"
        Test convert_coverage_to_cxg_array creates ATACDataProcessor and processes fragment file correctly.
        ","2","test__convert_coverage_to_cxg_array[cell_type_mapping2-organism_genome_pair0]","tests.unit.processing","Tue Sep 23 22:27:27 UTC 2025","passed","Tue Sep 23 22:27:27 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","0","test_type_inference[parameters92]","tests.unit.processing","Tue Sep 23 22:27:42 UTC 2025","passed","Tue Sep 23 22:27:42 UTC 2025","","test_type_conversion_utils","",""
"Test _file_exists returns False when S3 file doesn't exist.","1","test__file_exists_s3_file_not_exists","tests.unit.processing","Tue Sep 23 22:27:28 UTC 2025","passed","Tue Sep 23 22:27:28 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","0","test_blank_fields","tests.unit.backend.layers.common","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","","test_validation","",""
"","25","test__get_collection_id_returns_revision_of_published_collection","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestCollection","test_portal_api","",""
"
        Calling PUT /datasets/:dataset_id on an existing dataset_id should succeed if a valid link is uploaded by the
        owner of the collection or a super curator
        ","48","test__existing_from_link__OK","tests.unit.backend.layers.api","Tue Sep 23 22:26:07 UTC 2025","passed","Tue Sep 23 22:26:07 UTC 2025","TestPutManifest","test_curation_api","",""
"","0","test_type_inference[parameters35]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","0","test_type_inference[parameters33]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","0","test_rollback[rollback_args0]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_rollback","",""
"","17","test__list_collection__check_owner__no_auth","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestCollection","test_portal_api","",""
"
        Call process download using unknown
        ","2","test_download_unknown_uri","tests.unit.processing","Tue Sep 23 22:27:34 UTC 2025","passed","Tue Sep 23 22:27:34 UTC 2025","TestProcessDownload","test_process_validate_h5ad","",""
"
        When publishing a collection that contains a replaced dataset,
        `published_at` for the replaced dataset should not be updated
        ","19","test_dataset_published_at_with_replaced_dataset_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"
        Calling PUT /datasets/:dataset_id should succeed if a valid link is uploaded by the owner of the collection or
        a super curator
        ","48","test__new_from_link__OK","tests.unit.backend.layers.api","Tue Sep 23 22:26:07 UTC 2025","passed","Tue Sep 23 22:26:07 UTC 2025","TestPutLink","test_curation_api","",""
"Test create_dataframe_array() creates TileDB schema correctly.","3","test__create_dataframe_array[tiledb_array_config1]","tests.unit.processing","Tue Sep 23 22:27:23 UTC 2025","passed","Tue Sep 23 22:27:23 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","0","test_invalid_email[@place.com]","tests.unit.backend.layers.common","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","","test_validation","",""
"","4","test_delete_dataset_versions","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestDeleteDataset","test_business","",""
"Test _process_all_chromosomes() processes fragments from all chromosomes.","56","test__process_all_chromosomes[cell_type_mapping0-invalid_fragment_coordinates3]","tests.unit.processing","Tue Sep 23 22:27:23 UTC 2025","passed","Tue Sep 23 22:27:23 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","0","test__link__INVALID[protocol-google.com]","tests.unit.backend.layers.common","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","","test_validation","",""
"","0","test__prerelease_release_version__returns_true","tests.unit.backend.layers.utils","Tue Sep 23 22:26:19 UTC 2025","passed","Tue Sep 23 22:26:19 UTC 2025","TestSemvarUtils","test_semvar_utils","",""
"","66","test_get_dataset_version_4xx","tests.unit.backend.layers.api","Tue Sep 23 22:26:06 UTC 2025","passed","Tue Sep 23 22:26:06 UTC 2025","TestGetDatasetVersion","test_curation_api","",""
"","1","test_log_suppressed__missed","tests.unit.processing","Tue Sep 23 22:27:34 UTC 2025","passed","Tue Sep 23 22:27:34 UTC 2025","","test_logger","",""
"","13118","test__canonical_marker_genes","tests.unit.backend.cellguide.pipeline","Tue Sep 23 22:25:47 UTC 2025","passed","Tue Sep 23 22:26:00 UTC 2025","CanonicalMarkerGeneCompilerTests","test_canonical_marker_genes","",""
"Test create_dataframe_array() creates TileDB schema correctly.","2","test__create_dataframe_array[tiledb_array_config0]","tests.unit.processing","Tue Sep 23 22:27:22 UTC 2025","passed","Tue Sep 23 22:27:22 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"
        Checks for failure on missing data submission policy version.
        ","5","test__publish_revision_missing_data_submission_policy_version__400","tests.unit.backend.layers.api","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestPublishRevision","test_portal_api","",""
"","1","test_delete_artifacts_with_rdev_prefix","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestDeleteDataset","test_business","",""
"","5","test_with_published_collection","tests.unit.backend.layers.business","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestSetPreviousDatasetVersion","test_business","",""
"","11","test__post_revision__Super_Curator","tests.unit.backend.layers.api","Tue Sep 23 22:26:07 UTC 2025","passed","Tue Sep 23 22:26:07 UTC 2025","TestPostRevision","test_curation_api","",""
"","2","test__object_deletion","tests.unit.backend.layers.thirdparty","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestS3Provider","test_s3_provider","",""
"","0","test_remove_duplicate_dataset_assets_no_duplicates","tests.unit.backend.common","Tue Sep 23 22:26:20 UTC 2025","passed","Tue Sep 23 22:26:20 UTC 2025","","test_common","",""
"Test ValueError when obs_column is missing from DataFrame.","1","test__extract_cell_metadata_missing_obs_column[organism_genome_pair0]","tests.unit.processing","Tue Sep 23 22:27:22 UTC 2025","passed","Tue Sep 23 22:27:22 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","3","test__create_deep_zoom_assets_exception","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_spatial_assets_utils","",""
"
        New Dataset assets and rows not deleted until after revision is canceled (for previously-published Collection)
        ","38","test_cleanup_occurs_after_revision_is_canceled","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestDeleteDataset","test_business","",""
"","1","test_type_inference[parameters55]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","0","test__format_citation","tests.unit.backend.common","Tue Sep 23 22:26:20 UTC 2025","passed","Tue Sep 23 22:26:20 UTC 2025","TestCitation","test_citation","",""
"","155","test__to_cxg__simple_anndata_no_corpora_and_dense","tests.unit.processing","Tue Sep 23 22:27:32 UTC 2025","passed","Tue Sep 23 22:27:32 UTC 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"","7","test__update_collection_strip_string_fields","tests.unit.backend.layers.api","Tue Sep 23 22:26:05 UTC 2025","passed","Tue Sep 23 22:26:05 UTC 2025","TestPatchCollectionID","test_curation_api","",""
"","41","test_when_item_is_not_in_config_but_is_in_env_and_use_env_is_set_we_use_env","tests.unit.backend.layers.utils","Tue Sep 23 22:26:19 UTC 2025","passed","Tue Sep 23 22:26:19 UTC 2025","TestSecretConfig","test_secret_config","",""
"","178","test_get_all_datasets_200","tests.unit.backend.layers.api","Tue Sep 23 22:26:05 UTC 2025","passed","Tue Sep 23 22:26:05 UTC 2025","TestGetDatasets","test_curation_api","",""
"","6","test__validate_with_invalid_s3_url__returns_none","tests.unit.backend.layers.utils","Tue Sep 23 22:26:20 UTC 2025","passed","Tue Sep 23 22:26:20 UTC 2025","TestS3URL","test_uri","",""
"","453","test__schema4__filter_request_with_nonempty_criteria__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Tue Sep 23 22:26:40 UTC 2025","passed","Tue Sep 23 22:26:40 UTC 2025","WmgApiV2Tests","test_v2","",""
"","4","test__update_private_collection_dataset_no_authentication__401","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestDataset","test_portal_api","",""
"","0","test_get_wmg_snapshot_rel_path","tests.unit.backend.wmg.data","Tue Sep 23 22:26:41 UTC 2025","passed","Tue Sep 23 22:26:41 UTC 2025","","test_snapshot","",""
"","155","test__to_cxg__simple_anndata_with_corpora_and_dense","tests.unit.processing","Tue Sep 23 22:27:32 UTC 2025","passed","Tue Sep 23 22:27:32 UTC 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"
        A collection version can only be created on an existing collection
        ","1","test_create_collection_version_fails_if_collection_not_exists","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"","89462","test__differentialExpression_returns_expected_results","tests.unit.backend.de.api","Tue Sep 23 22:26:05 UTC 2025","passed","Tue Sep 23 22:27:34 UTC 2025","DeAPIV1Tests","test_v1","",""
"","1","test_type_inference[parameters61]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","13","test__verify_expected_private_collection_fields","tests.unit.backend.layers.api","Tue Sep 23 22:26:04 UTC 2025","passed","Tue Sep 23 22:26:04 UTC 2025","TestGetCollections","test_curation_api","",""
"","0","test_datetime","tests.unit.backend.layers.utils","Tue Sep 23 22:26:19 UTC 2025","passed","Tue Sep 23 22:26:19 UTC 2025","TestCuratorJSONEncoder","test_json","",""
"
        The dataset metadata can be set using `set_dataset_metadata`
        ","3","test_set_dataset_metadata_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestUpdateDataset","test_business","",""
"","7","test__post_collection_returns_id_on_success","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestCollection","test_portal_api","",""
"
        Calling PUT /datasets/:dataset_id should fail with 401 Unauthorized if the user is not authenticated
        ","6","test__from_link__no_auth","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestPutManifestATAC","test_curation_api","",""
"","36","test__create_h5ad_data_file__non_h5ad_raises_exception","tests.unit.processing","Tue Sep 23 22:27:32 UTC 2025","passed","Tue Sep 23 22:27:32 UTC 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"
        Replacing a dataset in a collection version does not alter the custom order of the datasets.
        ","16","test_set_collection_version_datasets_order_replace_dataset_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestSetCollectionVersionDatasetsOrder","test_business","",""
"","1","test_type_inference[parameters62]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","3","test__create_collection__no_auth","tests.unit.backend.layers.api","Tue Sep 23 22:26:04 UTC 2025","passed","Tue Sep 23 22:26:04 UTC 2025","TestPostCollection","test_curation_api","",""
"
        `get_collection_version_from_canonical` retrieves the unpublished version connected
        to the canonical collection, if no published version is available
        ","5","test_get_collection_version_from_canonical_unpublished_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"Test _download_s3_file returns same path for local files.","0","test__download_s3_file_local_path","tests.unit.processing","Tue Sep 23 22:27:28 UTC 2025","passed","Tue Sep 23 22:27:28 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","1194","test_extract_metadata_organism_uns","tests.unit.processing","Tue Sep 23 22:27:30 UTC 2025","passed","Tue Sep 23 22:27:31 UTC 2025","TestAddLabels","test_extract_metadata","",""
"","9","test_rollback_private_collections","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_rollback","",""
"","52","test_get_dataset_shape","tests.unit.backend.layers.api","Tue Sep 23 22:26:06 UTC 2025","passed","Tue Sep 23 22:26:06 UTC 2025","TestGetDatasets","test_curation_api","",""
"","3","test__get_manifest_by_missing_collection_id_fails","tests.unit.backend.layers.api","Tue Sep 23 22:26:07 UTC 2025","passed","Tue Sep 23 22:26:07 UTC 2025","TestGetDatasetManifest","test_curation_api","",""
"","41","test_from_aws","tests.unit.backend.layers.utils","Tue Sep 23 22:26:19 UTC 2025","passed","Tue Sep 23 22:26:19 UTC 2025","TestSecretConfig","test_secret_config","",""
"Test _process_all_chromosomes() processes fragments from all chromosomes.","57","test__process_all_chromosomes[cell_type_mapping0-invalid_fragment_coordinates1]","tests.unit.processing","Tue Sep 23 22:27:23 UTC 2025","passed","Tue Sep 23 22:27:23 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"
        Test restoring a previous version of a collection fails when there are no previous versions
        ","11","test__restore_previous_collection_version__no_previous_versions","tests.unit.backend.layers.business","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestCollectionUtilities","test_business","",""
"","0","test__link__OK[protocol-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","","test_validation","",""
"
        Tests the explorer <-> portal integration.
        The steps carried out by this test are:
        1. Generate the explorer_url
        2. Call the `get_dataset_identifiers` endpoint, retrieve `collection_id` and `dataset_id` from there
        3. Call the GET /collections/:collection_id endpoint, locate the dataset
        ","78","test__explorer_portal_integration","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestDataset","test_portal_api","",""
"","0","test_with_blocking_issues_in_issue_list","tests.unit.scripts","Tue Sep 23 22:25:54 UTC 2025","passed","Tue Sep 23 22:25:54 UTC 2025","TestFilterIssues","test_zenhub_close","",""
"","1","test_rollback[rollback_args3]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_rollback","",""
"","9","test_create_empty_dataset_version_for_current_dataset__error_if_published","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestUpdateCollectionDatasets","test_business","",""
"","0","test_anndata_validation_success[{""anndata"": ""s3://bucket/dataset.h5ad"", ""atac_fragments"": ""s3://bucket/fragments.tsv.gz"", ""flags"": null}]","tests.unit.backend.common","Tue Sep 23 22:26:20 UTC 2025","passed","Tue Sep 23 22:26:20 UTC 2025","","test_manifest","",""
"","4","test__post_collection_rejects_doi_not_in_crossref","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestCollection","test_portal_api","",""
"Test that batch slicing works correctly with the fix","2","test_delete_files_batch_slicing_fix","tests.unit.backend.layers.thirdparty","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestS3Provider","test_s3_provider","",""
"A cellxgene public dataset url used for reingesting an h5ad must be an h5ad","10","test_reingest_published_atac_dataset__not_atac","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestUpdateCollectionDatasets","test_business","",""
"
        If published filter flag is False, only unpublished collections should be returned
        ","42","test_get_all_collections_unpublished_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestGetAllCollections","test_business","",""
"","2369","test_expression_summary_default","tests.unit.wmg_processing","Tue Sep 23 22:28:28 UTC 2025","passed","Tue Sep 23 22:28:31 UTC 2025","ExpressionSummaryDefaultTests","test_expression_summary_default","",""
"","8","test_private_restoring_previously_replaced_dataset","tests.unit.backend.layers.business","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestSetPreviousDatasetVersion","test_business","",""
"","3","test_rollback_private_dataset[True]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_rollback","",""
"
        A collection version can be deleted using `delete_collection_version`
        ","16","test_delete_collection_version_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"Test ValueError when organism_ontology_term_id is null/NaN.","1","test__extract_cell_metadata_null_organism_id","tests.unit.processing","Tue Sep 23 22:27:22 UTC 2025","passed","Tue Sep 23 22:27:22 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","18","test__verify_expected_revision_collection_fields","tests.unit.backend.layers.api","Tue Sep 23 22:26:04 UTC 2025","passed","Tue Sep 23 22:26:04 UTC 2025","TestGetCollections","test_curation_api","",""
"
        An unpublished collection version can be obtained using `get_collection_version`
        ","6","test_get_collection_version_for_unpublished_collection_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestGetCollectionVersion","test_business","",""
"New messages are appended to the existing ones","3","test_update_dataset_status_validate_message_with_appending","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestUpdateDataset","test_business","",""
"","11","test__convert_uns_to_cxg_group","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_spatial_assets_utils","",""
"","10","test_update_metadata__missing_labeled_h5ad","tests.unit.processing","Tue Sep 23 22:27:29 UTC 2025","passed","Tue Sep 23 22:27:29 UTC 2025","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","15","test__delete_private_collection","tests.unit.backend.layers.api","Tue Sep 23 22:26:04 UTC 2025","passed","Tue Sep 23 22:26:04 UTC 2025","TestDeleteCollection","test_curation_api","",""
"Test _process_chromosome_worker handles empty fragment file.","14","test__process_chromosome_worker_empty_file","tests.unit.processing","Tue Sep 23 22:27:28 UTC 2025","passed","Tue Sep 23 22:27:28 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","0","test__link__OK[protocol-https://www.google.com]","tests.unit.backend.layers.common","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","","test_validation","",""
"Test write_binned_coverage_per_chrom() early return with empty coverage.","39","test__write_binned_coverage_per_chrom_empty_coverage","tests.unit.processing","Tue Sep 23 22:27:24 UTC 2025","passed","Tue Sep 23 22:27:24 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"
        Given a canonical collection with a published version and an unpublished version where is_auto_version is False,
        creating another unpublished collection version where is_auto_version is True will succeed.
        ","17","test_create_collection_version_is_auto_version_succeeds__with_revision","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"Test chromosome mapping creation for different genomes.","0","test__build_chrom_mapping[organism_genome_pair1]","tests.unit.processing","Tue Sep 23 22:27:22 UTC 2025","passed","Tue Sep 23 22:27:22 UTC 2025","TestATACDataProcessor","test_atac_processing_utils","",""
"","1","test__query_missing_organism__request_returns_400","tests.unit.backend.wmg.api","Tue Sep 23 22:26:38 UTC 2025","passed","Tue Sep 23 22:26:38 UTC 2025","WmgApiV2Tests","test_v2","",""
"","2","test_generate_dataset_citation__no_doi","tests.unit.backend.layers.business","Tue Sep 23 22:26:12 UTC 2025","passed","Tue Sep 23 22:26:12 UTC 2025","TestDatasetArtifactMetadataUpdates","test_business","",""
"Published collections are tombstoned.","15","test_delete_published_collection__ok","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestCollectionDeletion","test_portal_api","",""
"","5","test__update_collection__OK","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestUpdateCollection","test_portal_api","",""
"","153","test__delete_uploaded_dataset__ok","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestDataset","test_portal_api","",""
"","7754","test_expression_summary_diffexp","tests.unit.wmg_processing","Tue Sep 23 22:28:08 UTC 2025","passed","Tue Sep 23 22:28:16 UTC 2025","ExpressionSummaryDiffexpTests","test_expression_summary_and_cell_counts_diffexp","",""
"","1","test_filter_issues_with_openprs","tests.unit.scripts","Tue Sep 23 22:25:54 UTC 2025","passed","Tue Sep 23 22:25:54 UTC 2025","TestFilterIssues","test_zenhub_close","",""
"","4","test_post_datasets_with_collection_201","tests.unit.backend.layers.api","Tue Sep 23 22:26:07 UTC 2025","passed","Tue Sep 23 22:26:07 UTC 2025","TestPostDataset","test_curation_api","",""
"
        When publishing a new collection with a DOI, a Crossref check should be made.
        ","8","test_publish_private_collection_crossref_checked_ok","tests.unit.backend.layers.business","Tue Sep 23 22:26:11 UTC 2025","passed","Tue Sep 23 22:26:11 UTC 2025","TestCollectionOperations","test_business","",""
"","10","test__collection_level_processing_status__INITIALIZED_as_PENDING","tests.unit.backend.layers.api","Tue Sep 23 22:26:04 UTC 2025","passed","Tue Sep 23 22:26:04 UTC 2025","TestGetCollections","test_curation_api","",""
"","4","test_delete_collection__does_not_exist","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestCollectionDeletion","test_portal_api","",""
"","16","test_patch_revision_dataset_owner_202","tests.unit.backend.layers.api","Tue Sep 23 22:26:06 UTC 2025","passed","Tue Sep 23 22:26:06 UTC 2025","TestPatchDataset","test_curation_api","",""
"","0","test_type_inference[parameters97]","tests.unit.processing","Tue Sep 23 22:27:42 UTC 2025","passed","Tue Sep 23 22:27:42 UTC 2025","","test_type_conversion_utils","",""
"
    Test the method to generate deep zoom assets
    ","3","test__generate_deep_zoom_assets","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_spatial_assets_utils","",""
"","1","test_type_inference[parameters38]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","1","test_type_inference[parameters54]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"","1","test_type_inference[parameters44]","tests.unit.processing","Tue Sep 23 22:27:41 UTC 2025","passed","Tue Sep 23 22:27:41 UTC 2025","","test_type_conversion_utils","",""
"
        Calling `ingest_dataset` and specifying a non existant dataset_version_id should fail
        ","7","test_replace_dataset_on_non_existing_dataset_fail","tests.unit.backend.layers.business","Tue Sep 23 22:26:10 UTC 2025","passed","Tue Sep 23 22:26:10 UTC 2025","TestUpdateCollectionDatasets","test_business","",""
"","3","test__get_all_user_datasets_for_index_requires_auth","tests.unit.backend.layers.api","Tue Sep 23 22:26:09 UTC 2025","passed","Tue Sep 23 22:26:09 UTC 2025","TestDataset","test_portal_api","",""
"
        cxg_admin role can delete published Datasets during revisions using query_param flag 'delete_published=true'
        ","36","test__delete_published_dataset_cxg_admin","tests.unit.backend.layers.api","Tue Sep 23 22:26:05 UTC 2025","passed","Tue Sep 23 22:26:05 UTC 2025","TestDeleteDataset","test_curation_api","",""
"
        Calling Put /datasets/:dataset_id with a bad published anndata link should fail with 400
        ","7","test_with_bad_already_ingested_anndata__400","tests.unit.backend.layers.api","Tue Sep 23 22:26:08 UTC 2025","passed","Tue Sep 23 22:26:08 UTC 2025","TestPutManifest","test_curation_api","",""
"","122","test__query_total_cell_count_per_cell_type","tests.unit.backend.wmg.api","Tue Sep 23 22:26:39 UTC 2025","passed","Tue Sep 23 22:26:39 UTC 2025","WmgApiV2Tests","test_v2","",""
