"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","test__generate_s3_credentials__by_collection_version_id","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestS3Credentials","test_curation_api","",""
"","8","test_post_datasets_public_collection_405","tests.unit.backend.layers.api","Thu Nov 21 19:51:07 GMT 2024","passed","Thu Nov 21 19:51:07 GMT 2024","TestPostDataset","test_curation_api","",""
"","0","test__prerelease_properly_formatted_semvar__returns_true","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestSemvarUtils","test_semvar_utils","",""
"","5","test_reprocess_cxg_success","tests.unit.processing","Thu Nov 21 19:53:31 GMT 2024","passed","Thu Nov 21 19:53:31 GMT 2024","ProcessingTest","test_processing","",""
"","1","test_type_inference[parameters4]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","0","test_type_inference[parameters47]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","7","test__tombstone_collection","tests.unit.scripts","Thu Nov 21 19:51:13 GMT 2024","passed","Thu Nov 21 19:51:13 GMT 2024","TestTombstone","test_tombstone","",""
"
        An empty dataset can be added to a collection when `create_empty_dataset` is called.
        The resulting dataset should be empty and in a state ready for processing.
        ","1","test_add_empty_dataset_ok","tests.unit.backend.layers.business","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","3","test__is_matrix_sparse_with_column_shift_encoding__giant_matrix_returns_false_early","tests.unit.processing","Thu Nov 21 19:53:29 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","TestMatrixUtils","test_matrix_utils","",""
"","0","test__format_citation","tests.unit.backend.common","Thu Nov 21 19:51:19 GMT 2024","passed","Thu Nov 21 19:51:19 GMT 2024","TestCitation","test_citation","",""
"","1","test_type_inference[parameters28]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"
        A super curator can reupload a dataset to a non-owned collection
        ","9","test__can_reupload_dataset_as_super_curator","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestCollectionUploadLinkCurators","test_portal_api","",""
"","15","test__get_only_private_collections_with_auth__OK","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestGetCollections","test_curation_api","",""
"","2","test__filter_request_with_query_key_not_specified_in_api_spec_returns_400","tests.unit.backend.wmg.api","Thu Nov 21 19:50:48 GMT 2024","passed","Thu Nov 21 19:50:48 GMT 2024","WmgApiV2Tests","test_v2","",""
"","1","test_get_failure_slack_notification_message_with_dataset_not_found","tests.unit.processing","Thu Nov 21 19:53:29 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","","test_handle_error","",""
"","5","test_patch_private_collection_dataset_invalid_collection_404","tests.unit.backend.layers.api","Thu Nov 21 19:51:06 GMT 2024","passed","Thu Nov 21 19:51:06 GMT 2024","TestPatchDataset","test_curation_api","",""
"
        GeneChecker successfully creates a dictionary of gene names to gene IDs,
        checks validity of gene names, and returns ensembl ID for a gene name.
        ","1","test_gene_checker","tests.unit.backend.layers.api","Thu Nov 21 19:51:07 GMT 2024","passed","Thu Nov 21 19:51:07 GMT 2024","GeneInfoAPIv1Tests","test_gene_info","",""
"","6","test__post_collection_returns_id_on_success","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestCollection","test_portal_api","",""
"","136","test_get_collection_dynamic_fields","tests.unit.backend.layers.api","Thu Nov 21 19:51:05 GMT 2024","passed","Thu Nov 21 19:51:05 GMT 2024","TestGetCollectionID","test_curation_api","",""
"The 'revising_in' attribute is equal to the id of the revision Collection","14","test__get_collections_with_auth__OK_3","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestGetCollections","test_curation_api","",""
"
        Start a revision on a non-existing collection.
        ","3","test__revision_nonexistent__403","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestRevision","test_portal_api","",""
"","8","test_create_empty_dataset_version_for_current_dataset","tests.unit.backend.layers.business","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","11","test_update_metadata__missing_labeled_h5ad","tests.unit.processing","Thu Nov 21 19:52:41 GMT 2024","passed","Thu Nov 21 19:52:41 GMT 2024","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","194","test_delete_from_s3_deletes_all_files","tests.unit.backend.layers.utils","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestDeleteManyFromS3","test_aws","",""
"","6","test__update_private_collection_dataset_invalid_collection__403","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"","1","test_with_published","tests.unit.processing.schema_migration","Thu Nov 21 19:52:40 GMT 2024","passed","Thu Nov 21 19:52:40 GMT 2024","TestGatherCollections","test_gather_collections","",""
"The old token fails to authenticate","4","test__post_token__401_old_token","tests.unit.backend.layers.api","Thu Nov 21 19:51:07 GMT 2024","passed","Thu Nov 21 19:51:07 GMT 2024","TestAuthToken","test_curation_api","",""
"","2","test_dataset_migrate_revision","tests.unit.processing.schema_migration","Thu Nov 21 19:52:40 GMT 2024","passed","Thu Nov 21 19:52:40 GMT 2024","TestDatasetMigrate","test_dataset_migrate","",""
"Correctly identifies a valid search result from NCBI","0","test_unexpected_ncbi_responses","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","GeneInfoAPIv1Tests","test_gene_info","",""
"
        Call process download using an s3 uri
        ","4","test_download_from_s3_uri","tests.unit.processing","Thu Nov 21 19:53:29 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","TestProcessDownload","test_process_download","",""
"
        Calling `ingest_dataset` and specifying an existing dataset should fail if the dataset is not in the
        final status
        ","5","test_replace_dataset_in_wrong_status_fail","tests.unit.backend.layers.business","Thu Nov 21 19:51:10 GMT 2024","passed","Thu Nov 21 19:51:10 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","3","test__dataset_meta__404","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"","0","test_type_inference[parameters97]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","0","test__link__INVALID[other-://]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","6","test__get_status__ok","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"","12","test_rollback_published_collection_list","tests.unit.processing","Thu Nov 21 19:53:31 GMT 2024","passed","Thu Nov 21 19:53:31 GMT 2024","","test_rollback","",""
"
        A Collection can be tombstoned
        ","6","test_tombstone_collection_ok","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestCollectionOperations","test_business","",""
"","0","test_type_inference[parameters15]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"
        Unable to publish a revision with no datasets.
        ","9","test__publish_revision_with_all_removed_datasets__409","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestPublishRevision","test_portal_api","",""
"","10","test__get_collection_with_x_approximate_distribution_none__OK","tests.unit.backend.layers.api","Thu Nov 21 19:51:05 GMT 2024","passed","Thu Nov 21 19:51:05 GMT 2024","TestGetCollectionID","test_curation_api","",""
"","10","test__update_private_collection_dataset__ok","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"","1","test_type_inference[parameters51]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","9","test_update_metadata__error_if_missing_raw_h5ad","tests.unit.processing","Thu Nov 21 19:52:41 GMT 2024","passed","Thu Nov 21 19:52:41 GMT 2024","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","3","test_has_valid_artifact_statuses__invalid_rds_status_1","tests.unit.processing","Thu Nov 21 19:52:42 GMT 2024","passed","Thu Nov 21 19:52:42 GMT 2024","TestValidArtifactStatuses","test_dataset_metadata_update","",""
"","9","test_update_h5ad","tests.unit.processing","Thu Nov 21 19:52:41 GMT 2024","passed","Thu Nov 21 19:52:41 GMT 2024","TestDatasetMetadataUpdaterWorker","test_dataset_metadata_update","",""
"","0","test_parse_event_with_invalid_error_cause","tests.unit.processing","Thu Nov 21 19:52:44 GMT 2024","passed","Thu Nov 21 19:52:44 GMT 2024","","test_handle_error","",""
"","2075","test_delete_of_existing_secret_deletes_secret","tests.unit.backend.layers.utils","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:14 GMT 2024","TestAwsSecret","test_aws_secret","",""
"","19","test__provider_does_not_call_crossref_in_test","tests.unit.backend.common","Thu Nov 21 19:51:19 GMT 2024","passed","Thu Nov 21 19:51:19 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"
        Asserts an CrossrefParseException if the GET request succeeds but cannot be parsed
        ","1","test__provider_throws_exception_if_request_cannot_be_parsed","tests.unit.backend.common","Thu Nov 21 19:51:19 GMT 2024","passed","Thu Nov 21 19:51:19 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"","1","test__sizeof_formatted__converts_to_gb","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestMathUtils","test_math_utils","",""
"","0","test_datetime","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestCuratorJSONEncoder","test_json","",""
"","1","test_get_spatial_metadata__is_single_true_and_fullres_false","tests.unit.processing","Thu Nov 21 19:52:42 GMT 2024","passed","Thu Nov 21 19:52:42 GMT 2024","TestProcessingValidate","test_extract_metadata","",""
"","0","test_estimate_resource_requirements_positive[adata3-memory_settings3-expected3]","tests.unit.processing","Thu Nov 21 19:53:29 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","","test_process_download","",""
"","4","test_with_published_collection","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestSetPreviousDatasetVersion","test_business","",""
"","0","test_session_refresh","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","skipped","Thu Nov 21 19:51:11 GMT 2024","TestSession","test_auth0_manager","",""
"
        Checks for failure on submit of a data submission policy version that is not a valid version.
        ","6","test__publish_revision_invalid_data_submission_policy_version__400","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestPublishRevision","test_portal_api","",""
"","1","test_with_mixed_collection_types","tests.unit.processing.schema_migration","Thu Nov 21 19:52:40 GMT 2024","passed","Thu Nov 21 19:52:40 GMT 2024","TestGatherCollections","test_gather_collections","",""
"","3","test__create_collection__strip_string_fields","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestPostCollection","test_curation_api","",""
"","0","test__link__OK[doi-https://www.google.com]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","3","test__set_collection_version_datasets_order_missing_datasets__400","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestUpdateCollection","test_portal_api","",""
"","2","test_type_inference[parameters73]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","5","test__regenerate_key__201","tests.unit.backend.layers.auth","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestKeys","test_auth_keys","",""
"","1","test_close_ready_for_prod_with_blocked_issues","tests.unit.scripts","Thu Nov 21 19:51:13 GMT 2024","passed","Thu Nov 21 19:51:13 GMT 2024","TestCloseReadyForProd","test_zenhub_close","",""
"
        Checks data submission policy is correctly saved on publish of a revision.
        ","13","test__publish_revision_data_submission_policy_version__OK","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestPublishRevision","test_portal_api","",""
"","0","test__link__INVALID[lab_website-google.com]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","369","test__schema4__filter_request_with_empty_criteria__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Thu Nov 21 19:51:01 GMT 2024","passed","Thu Nov 21 19:51:01 GMT 2024","WmgApiV2Tests","test_v2","",""
"","1","test_type_inference[parameters23]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","9","test__set_collection_version_datasets_order_published_collection__403","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestUpdateCollection","test_portal_api","",""
"","1","test_type_inference[parameters1]","tests.unit.processing","Thu Nov 21 19:53:31 GMT 2024","passed","Thu Nov 21 19:53:31 GMT 2024","","test_type_conversion_utils","",""
"
        Crossref should be called to check for updates to the publisher metadata when publishing
        a revision that has a DOI.
        ","15","test_publish_revision_crossref_checked_ok","tests.unit.backend.layers.business","Thu Nov 21 19:51:10 GMT 2024","passed","Thu Nov 21 19:51:10 GMT 2024","TestCollectionOperations","test_business","",""
"
        Start a revision of a collection.
        ","170","test__start_revision_of_a_collection__201","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestRevision","test_portal_api","",""
"","4","test__post_collection_fails_if_data_missing","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestCollection","test_portal_api","",""
"","7","test_trigger_dataset_artifact_update__error_if_published","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestDatasetArtifactMetadataUpdates","test_business","",""
"","1","test_type_inference[parameters6]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","47","test_when_item_is_in_config_but_not_in_env_and_use_env_is_set_we_use_config","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestSecretConfig","test_secret_config","",""
"","1","test__link__INVALID[lab_website-https://]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","12","test__cancel_dataset_download__ok","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"","2","test_generate_dataset_citation","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestDatasetArtifactMetadataUpdates","test_business","",""
"","0","test_filter_issues_with_blocking_issues","tests.unit.scripts","Thu Nov 21 19:51:13 GMT 2024","passed","Thu Nov 21 19:51:13 GMT 2024","TestFilterIssues","test_zenhub_close","",""
"","1029","test_get_dataset_id_versions_ok","tests.unit.backend.layers.api","Thu Nov 21 19:51:06 GMT 2024","passed","Thu Nov 21 19:51:07 GMT 2024","TestGetDatasetIdVersions","test_curation_api","",""
"","5","test_concurrency","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestConcurrentUpdates","test_business","",""
"","1","test_type_inference[parameters39]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","1","test_type_inference[parameters25]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","0","test_type_inference[parameters53]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","20","test_delete_new_dataset_in_revision__ok","tests.unit.backend.layers.business","Thu Nov 21 19:51:10 GMT 2024","passed","Thu Nov 21 19:51:10 GMT 2024","TestDeleteDataset","test_business","",""
"","1","test_type_inference[parameters8]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"","6","test__update_private_collection_dataset_not_authorized_403","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"","1","test_create_batch_job_definition_parameters","tests.unit.processing","Thu Nov 21 19:53:29 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","","test_process_download","",""
"
        Reuploads an unpublished dataset
        ","8","test__reupload_unpublished_dataset__202","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestCollectionPutUploadLink","test_portal_api","",""
"","9","test__update_collection__doi_is_not_CURIE_reference__BAD_REQUEST","tests.unit.backend.layers.api","Thu Nov 21 19:51:05 GMT 2024","passed","Thu Nov 21 19:51:05 GMT 2024","TestPatchCollectionID","test_curation_api","",""
"positive test case for check_datasets method.","1","test_check_datasets_no_errors","tests.unit.processing.schema_migration","Thu Nov 21 19:52:40 GMT 2024","passed","Thu Nov 21 19:52:40 GMT 2024","TestPublishRevisions","test_publish_revisions","",""
"","5","test__post_collection_ignores_metadata_if_crossref_exception","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestCollection","test_portal_api","",""
"","9","test__get_collection_versions_tombstoned__410","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestGetCollectionVersions","test_curation_api","",""
"","0","test__clean_doi","tests.unit.backend.common","Thu Nov 21 19:51:19 GMT 2024","passed","Thu Nov 21 19:51:19 GMT 2024","TestDoi","test_doi","",""
"","0","test__link__INVALID[raw_data-google]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","2","test_error_wrapper","tests.unit.processing.schema_migration","Thu Nov 21 19:52:40 GMT 2024","passed","Thu Nov 21 19:52:40 GMT 2024","","test_error_wrapper","",""
"","9","test__verify_expected_public_collection_fields","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestGetCollections","test_curation_api","",""
"","1","test_rollback[rollback_args1]","tests.unit.processing","Thu Nov 21 19:53:31 GMT 2024","passed","Thu Nov 21 19:53:31 GMT 2024","","test_rollback","",""
"","325","test__query_non_indexed_dim_single_valued__returns_correct_result","tests.unit.backend.wmg.api.common","Thu Nov 21 19:50:47 GMT 2024","passed","Thu Nov 21 19:50:47 GMT 2024","ExpressionDotPlotTest","test_expression_dotplot","",""
"","8","test_post_datasets_not_owner_403","tests.unit.backend.layers.api","Thu Nov 21 19:51:07 GMT 2024","passed","Thu Nov 21 19:51:07 GMT 2024","TestPostDataset","test_curation_api","",""
"","8","test__valid_explorer_cxgs","tests.unit.backend.cellguide.pipeline","Thu Nov 21 19:55:49 GMT 2024","passed","Thu Nov 21 19:55:49 GMT 2024","TestValidExplorerCxgs","test_valid_explorer_cxgs","",""
"","9","test__collection_level_processing_status__INITIALIZED_as_PENDING","tests.unit.backend.layers.api","Thu Nov 21 19:51:04 GMT 2024","passed","Thu Nov 21 19:51:04 GMT 2024","TestGetCollections","test_curation_api","",""
"","12","test_revision_restoring_previously_published_dataset","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestSetPreviousDatasetVersion","test_business","",""
"
        Call process download using unknown
        ","2","test_download_unknown_uri","tests.unit.processing","Thu Nov 21 19:53:29 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","TestProcessDownload","test_process_download","",""
"","458","test__query_request_multi_primary_dims_only__returns_200_and_correct_response","tests.unit.backend.wmg.api","Thu Nov 21 19:51:00 GMT 2024","passed","Thu Nov 21 19:51:00 GMT 2024","WmgApiV2Tests","test_v2","",""
"","44","test_from_aws","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestSecretConfig","test_secret_config","",""
"
        A collection where a link isn't a http URI cannot be created
        ","0","test_create_collection_with_bad_links_fail","tests.unit.backend.layers.business","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestCreateCollection","test_business","",""
"
        Test that datasets that do not appear in the processed_datasets variable in log_errors_and_cleanup are skipped
        ","2","test_skip_unprocessed_datasets","tests.unit.processing.schema_migration","Thu Nov 21 19:52:40 GMT 2024","passed","Thu Nov 21 19:52:40 GMT 2024","TestLogErrorsAndCleanup","test_log_errors_and_cleanup","",""
"
        A published collection can be obtained using `get_collection`
        ","7","test_get_published_collection_version_for_published_collection_ok","tests.unit.backend.layers.business","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestGetCollectionVersion","test_business","",""
"","426","test__schema4__query_request_with_compare_by_ethnicity__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Thu Nov 21 19:51:02 GMT 2024","passed","Thu Nov 21 19:51:02 GMT 2024","WmgApiV2Tests","test_v2","",""
"","42","test_when_item_is_in_config_and_is_in_env_and_use_env_is_set_we_use_env","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestSecretConfig","test_secret_config","",""
"","15883","test__source_collections_generator","tests.unit.backend.cellguide.pipeline","Thu Nov 21 19:55:33 GMT 2024","passed","Thu Nov 21 19:55:49 GMT 2024","TestSourceCollectionsGenerator","test_source_collections_generator","",""
"
        If a collection is unpublished, GET /collections/:collection_id retrieves the unpublished version
        when passed the canonical collection_id
        ","4","test__get_collection_id_retrieves_unpublished_version","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestCollection","test_portal_api","",""
"","135","test__to_cxg__simple_anndata_with_corpora_and_sparse","tests.unit.processing","Thu Nov 21 19:52:43 GMT 2024","passed","Thu Nov 21 19:52:43 GMT 2024","TestH5ADDataFile","test_h5ad_data_file","",""
"","5","test_patch_private_collection_dataset_not_authorized_403","tests.unit.backend.layers.api","Thu Nov 21 19:51:06 GMT 2024","passed","Thu Nov 21 19:51:06 GMT 2024","TestPatchDataset","test_curation_api","",""
"","7","test__validate_with_valid_s3_uri__ok","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestS3URI","test_uri","",""
"","22651","test_non_migration_event_triggers_slack","tests.unit.processing","Thu Nov 21 19:53:06 GMT 2024","passed","Thu Nov 21 19:53:29 GMT 2024","","test_handle_error","",""
"
        Artifacts belonging to a dataset can be obtained with `get_dataset_artifacts`
        ","6","test_get_dataset_artifacts_ok","tests.unit.backend.layers.business","Thu Nov 21 19:51:10 GMT 2024","passed","Thu Nov 21 19:51:10 GMT 2024","TestGetDataset","test_business","",""
"
        A tombstoned Collection's versions can only be obtained if the `get_tombstoned` flag is explicitly set to True
        ","18","test_get_collection_version_for_tombstoned_collection","tests.unit.backend.layers.business","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestGetCollectionVersion","test_business","",""
"
        Given a dataset version id, return the DatasetVersion IF its been part of a published CollectionVersion
        ","40","test_get_prior_published_dataset_version","tests.unit.backend.layers.business","Thu Nov 21 19:51:10 GMT 2024","passed","Thu Nov 21 19:51:10 GMT 2024","TestGetDataset","test_business","",""
"","0","test_invalid_characters_in_field[text\x1f]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","25","test__create_h5ad_data_file__copies_index_of_obs_and_var_to_column","tests.unit.processing","Thu Nov 21 19:52:42 GMT 2024","passed","Thu Nov 21 19:52:42 GMT 2024","TestH5ADDataFile","test_h5ad_data_file","",""
"","1","test_type_inference[parameters84]","tests.unit.processing","Thu Nov 21 19:53:32 GMT 2024","passed","Thu Nov 21 19:53:32 GMT 2024","","test_type_conversion_utils","",""
"
        Tests the explorer <-> portal integration.
        The steps carried out by this test are:
        1. Generate the explorer_url
        2. Call the `get_dataset_identifiers` endpoint, retrieve `collection_id` and `dataset_id` from there
        3. Call the GET /collections/:collection_id endpoint, locate the dataset
        ","71","test__explorer_portal_integration","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestDataset","test_portal_api","",""
"
        Trying to publish a dataset belonging to a different collection raises a 404
        ","6","test__dataset_not_in_collection__404","tests.unit.backend.layers.api","Thu Nov 21 19:51:09 GMT 2024","passed","Thu Nov 21 19:51:09 GMT 2024","TestCollectionPutUploadLink","test_portal_api","",""
"","0","test_invalid_email[@.]","tests.unit.backend.layers.common","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","","test_validation","",""
"","0","test_datetime_with_millis","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestCuratorJSONEncoder","test_json","",""
"","3","test_private_with_no_previous_version","tests.unit.backend.layers.business","Thu Nov 21 19:51:11 GMT 2024","passed","Thu Nov 21 19:51:11 GMT 2024","TestSetPreviousDatasetVersion","test_business","",""
"","4","test__post_collection_sorts_consortia","tests.unit.backend.layers.api","Thu Nov 21 19:51:08 GMT 2024","passed","Thu Nov 21 19:51:08 GMT 2024","TestCollection","test_portal_api","",""
"","45","test_when_item_is_not_in_config_but_is_in_env_and_use_env_is_set_we_use_env","tests.unit.backend.layers.utils","Thu Nov 21 19:51:18 GMT 2024","passed","Thu Nov 21 19:51:18 GMT 2024","TestSecretConfig","test_secret_config","",""
