"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_type_inference[parameters62]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","10","test__post_revision__OK","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestPostRevision","test_curation_api","",""
"
        When there is a revision of a published collection, GET /collections/:collection_id retrieves:
        1. the published version given the canonical collection_id
        2. the revision if given the version_id
        ","17","test__get_collection_id_retrieves_published_version_by_collection_id_if_revision","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestCollection","test_portal_api","",""
"","1","test__object_deletion","tests.unit.backend.layers.thirdparty","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestS3Provider","test_s3_provider","",""
"","11","test_trigger_dataset_artifact_update","tests.unit.backend.layers.business","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestDatasetArtifactMetadataUpdates","test_business","",""
"","1","test_type_inference[parameters44]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","17","test__list_collection__check_owner__no_auth","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestCollection","test_portal_api","",""
"","2","test__query_missing_gene__request_returns_400","tests.unit.backend.wmg.api","Tue Apr 29 16:01:35 GMT 2025","passed","Tue Apr 29 16:01:35 GMT 2025","WmgApiV2Tests","test_v2","",""
"","0","test__link__INVALID[data_source-https://]","tests.unit.backend.layers.common","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","","test_validation","",""
"","540","test__query_non_indexed_dim_single_and_multi_valued__returns_correct_result","tests.unit.backend.wmg.api.common","Tue Apr 29 16:01:08 GMT 2025","passed","Tue Apr 29 16:01:09 GMT 2025","ExpressionDotPlotTest","test_expression_dotplot","",""
"Updating a dataset to remove the optional fragment.","2","test_existing_dataset_with_fragment_removed","tests.unit.processing","Tue Apr 29 16:03:39 GMT 2025","passed","Tue Apr 29 16:03:39 GMT 2025","TestProcessValidateAtac","test_process_validate_atac","",""
"","0","test_sanitize_api_query_dict[input_query4-expected_sanitized_query4]","tests.unit.backend.wmg.api.common","Tue Apr 29 16:01:10 GMT 2025","passed","Tue Apr 29 16:01:10 GMT 2025","","test_wmg_api_helpers","",""
"
    Test that the `rollup` function correctly accumulates (or rolls up) gene-expression
    values FOR EACH expressed gene and cell count values up the cell type ANCESTOR paths
    grouped by (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>).

    The input:

    1. A cell type ontology subgraph consisting of 4 cell types.

    CL:0000127
    ├── CL:0000644
    ├── CL:0002605
    └── CL:0002627

    2. A gene expression dataframe consisting of expression numeric values for each
    (gene_ontology_term_id, tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    3. The gene expression dataframe also holds total cell counts per tissue_ontology_term_id.
    This value is held in a column called `n_cells_tissue`.
    6. A cell counts dataframe that consists of cell counts for each
    (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    7. We set the `n_cells_tissue` column values to 1000 for all rows
    in the gene expression dataframe.
    8. We set all other numeric column values to `1` in the gene expression dataframe.

    The expected output:

    1. A rolled up gene expression dataframe.
    2. A rolled up cell counts dataframe.
    3. Assert that `n_cells_tissue` column value in the rolled up gene expression dataframe
    does not change for all rows because it should not be rolled up the cell type ontology
    ancestor paths.
    4. Assert that other numeric column values (i.e the columns that are not `n_cells_tissue`)
    in the rolled up gene expression dataframe hold the correct rolled up values.
    5. Assert that the cell counts in the rolled up cell counts dataframe hold the correct
    rolled up values.
    ","19","test__rollup[no_compare_dim_one_of_the_tissues_has_no_gene_expressions_at_all-input_cell_counts_df3-expected_cell_counts_df3-input_gene_expr_df3-expected_gene_expr_df3]","tests.unit.backend.wmg.api.common","Tue Apr 29 16:01:09 GMT 2025","passed","Tue Apr 29 16:01:09 GMT 2025","","test_rollup","",""
"","0","test_parse_event_with_invalid_error_cause","tests.unit.processing","Tue Apr 29 16:03:39 GMT 2025","passed","Tue Apr 29 16:03:39 GMT 2025","","test_handle_error","",""
"","11","test_delete_of_unknown_secret_raises_exception","tests.unit.backend.layers.utils","Tue Apr 29 16:01:21 GMT 2025","passed","Tue Apr 29 16:01:21 GMT 2025","TestAwsSecret","test_aws_secret","",""
"","9","test__collection_level_processing_status__INITIALIZED_as_PENDING","tests.unit.backend.layers.api","Tue Apr 29 16:01:11 GMT 2025","passed","Tue Apr 29 16:01:11 GMT 2025","TestGetCollections","test_curation_api","",""
"","28","test_get_tombstoned_dataset_in_a_collection_410","tests.unit.backend.layers.api","Tue Apr 29 16:01:12 GMT 2025","passed","Tue Apr 29 16:01:12 GMT 2025","TestGetDatasets","test_curation_api","",""
"
        When publishing a collection that contains a replaced dataset,
        `published_at` for the replaced dataset should not be updated
        ","23","test_dataset_published_at_with_replaced_dataset_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestCollectionOperations","test_business","",""
"","0","test_sanitize_api_query_dict[input_query3-expected_sanitized_query3]","tests.unit.backend.wmg.api.common","Tue Apr 29 16:01:10 GMT 2025","passed","Tue Apr 29 16:01:10 GMT 2025","","test_wmg_api_helpers","",""
"","1","test_type_inference[parameters75]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","0","test__link__OK[raw_data-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","","test_validation","",""
"","1","test_delete_artifacts_CollectionDeleteException_with_H5AD","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestDeleteDataset","test_business","",""
"
        Asserts a CrossrefFetchException if the GET request fails for any reason
        ","2","test__provider_throws_exception_if_request_fails","tests.unit.backend.common","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:27 GMT 2025","TestCrossrefProvider","test_crossref_provider","",""
"","0","test_type_inference[parameters64]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","3","test_has_valid_artifact_statuses__invalid_atac_status_1","tests.unit.processing","Tue Apr 29 16:03:36 GMT 2025","passed","Tue Apr 29 16:03:36 GMT 2025","TestValidArtifactStatuses","test_dataset_metadata_update","",""
"","1115","test_extract_metadata","tests.unit.processing","Tue Apr 29 16:03:36 GMT 2025","passed","Tue Apr 29 16:03:37 GMT 2025","TestAddLabels","test_extract_metadata","",""
"","3","test__update_collection_by_version_id__403","tests.unit.backend.layers.api","Tue Apr 29 16:01:11 GMT 2025","passed","Tue Apr 29 16:01:11 GMT 2025","TestPatchCollectionID","test_curation_api","",""
"","0","test_anndata_validation_success[{""anndata"": ""https://example.com/dataset.h5ad"", ""atac_fragments"": ""https://example.com/fragments.tsv.gz""}]","tests.unit.backend.common","Tue Apr 29 16:01:27 GMT 2025","passed","Tue Apr 29 16:01:27 GMT 2025","","test_manifest","",""
"
        The dataset artifact metadata can be updated using `update_dataset_artifact_metadata`
        ","9","test_update_dataset_artifact_metadata_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestUpdateDataset","test_business","",""
"","3","test_adata_with_noncanonical_raw_X","tests.unit.processing","Tue Apr 29 16:03:39 GMT 2025","passed","Tue Apr 29 16:03:39 GMT 2025","TestEnforceCanonical","test_matrix_utils","",""
"
        Checks data submission policy is correctly saved on publish of a revision.
        ","13","test__publish_revision_data_submission_policy_version__OK","tests.unit.backend.layers.api","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestPublishRevision","test_portal_api","",""
"","0","test_type_inference[parameters63]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","10","test_update_metadata__missing_cxg","tests.unit.processing","Tue Apr 29 16:03:36 GMT 2025","passed","Tue Apr 29 16:03:36 GMT 2025","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"
        A collection version can be published using `publish_collection`
        ","10","test_publish_version_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestCollectionOperations","test_business","",""
"","2","test__query_missing_organism__request_returns_400","tests.unit.backend.wmg.api","Tue Apr 29 16:01:35 GMT 2025","passed","Tue Apr 29 16:01:35 GMT 2025","WmgApiV2Tests","test_v2","",""
"","6","test__get_status__ok","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestDataset","test_portal_api","",""
"
        Reupload a published dataset during a revision
        ","11","test__reupload_published_dataset_during_revision__202","tests.unit.backend.layers.api","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestCollectionPutUploadLink","test_portal_api","",""
"","14","test__convert_ndarray_to_cxg_dense_array__writes_successfully","tests.unit.processing","Tue Apr 29 16:03:36 GMT 2025","passed","Tue Apr 29 16:03:36 GMT 2025","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"","0","test_type_inference[parameters14]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","2058","test_update_of_existing_secret_updates_secret","tests.unit.backend.layers.utils","Tue Apr 29 16:01:21 GMT 2025","passed","Tue Apr 29 16:01:23 GMT 2025","TestAwsSecret","test_aws_secret","",""
"","0","test_format_issue","tests.unit.scripts","Tue Apr 29 16:01:08 GMT 2025","passed","Tue Apr 29 16:01:08 GMT 2025","","test_zenhub_close","",""
"","6","test__validate_with_valid_s3_uri__ok","tests.unit.backend.layers.utils","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:26 GMT 2025","TestS3URI","test_uri","",""
"","33212","test__source_collections_generator","tests.unit.backend.cellguide.pipeline","Tue Apr 29 16:06:23 GMT 2025","passed","Tue Apr 29 16:06:56 GMT 2025","TestSourceCollectionsGenerator","test_source_collections_generator","",""
"","20","test__convert_matrices_to_cxg_arrays__dense_array_writes_successfully","tests.unit.processing","Tue Apr 29 16:03:36 GMT 2025","passed","Tue Apr 29 16:03:36 GMT 2025","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"","15","test__can_retrieve_created_collection","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestCollection","test_portal_api","",""
"","1","test_dataset_migrate_private","tests.unit.processing.schema_migration","Tue Apr 29 16:03:35 GMT 2025","passed","Tue Apr 29 16:03:35 GMT 2025","TestDatasetMigrate","test_dataset_migrate","",""
"
        If the validation is not successful, the processing pipeline should:
        1. Set the processing status to INVALID
        2. Set a validation message accordingly
        ","2519","test_process_validate_fail","tests.unit.processing","Tue Apr 29 16:03:40 GMT 2025","passed","Tue Apr 29 16:03:42 GMT 2025","TestProcessValidateH5AD","test_process_validate_h5ad","",""
"","5","test__get_dataset_assets","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestDataset","test_portal_api","",""
"","1","test_type_inference[parameters94]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","4","test_post_datasets_super","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestPostDataset","test_curation_api","",""
"","3","test__list_collection_options__allow","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestCollection","test_portal_api","",""
"","0","test__link__INVALID[other-google]","tests.unit.backend.layers.common","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","","test_validation","",""
"
        Attempting to update a dataset with a non-success processing status raises an exception.
        ","5","test_update_dataset_artifact_metadata_invalid_status_error","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestUpdateDataset","test_business","",""
"","1","test_collection_url","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestCollectionOperations","test_business","",""
"
        When publishing a collection that contains a new dataset, `published_at` for the new dataset should be updated
        ","22","test_dataset_published_at_with_new_dataset_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestCollectionOperations","test_business","",""
"","1","test_delete_artifacts_with_no_match","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestDeleteDataset","test_business","",""
"","1","test__release_only_properly_formatted_semvar__returns_true","tests.unit.backend.layers.utils","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:26 GMT 2025","TestSemvarUtils","test_semvar_utils","",""
"Check that all artifacts are deleted for the given cases.","0","test_cleanup_artifacts__validate_anndata_OK","tests.unit.processing","Tue Apr 29 16:03:39 GMT 2025","passed","Tue Apr 29 16:03:39 GMT 2025","TestCleanupArtifacts","test_handle_error","",""
"
        Publish a collection as a non-owner returns 403
        ","6","test__publish_revision_as_not_owner__403","tests.unit.backend.layers.api","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestPublishRevision","test_portal_api","",""
"","0","test_type_inference[parameters30]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"
        A collection version should be updated when using `update_collection`
        ","6","test_update_collection_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestUpdateCollection","test_business","",""
"
        The order of the datasets in a collection version is the default cell count, descending.
        ","9","test_set_collection_version_datasets_order_no_custom_order_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestSetCollectionVersionDatasetsOrder","test_business","",""
"","5","test__update_collection_strip_string_fields__OK","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestUpdateCollection","test_portal_api","",""
"
        Calling PUT /datasets/:dataset_id  should fail if version IDs are used for unpublished collections or
        for referencing datasets
        ","10","test_from_link__403","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestPutLink","test_curation_api","",""
"","0","test_type_inference[parameters13]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","0","test_datetime_with_millis","tests.unit.backend.layers.utils","Tue Apr 29 16:01:25 GMT 2025","passed","Tue Apr 29 16:01:25 GMT 2025","TestCuratorJSONEncoder","test_json","",""
"
        Calling PUT /datasets/:dataset_id  should fail if version IDs are used for unpublished collections or
        for referencing datasets
        ","10","test_from_link__403","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestPutManifest","test_curation_api","",""
"","1031","test_get_dataset_id_versions_ok","tests.unit.backend.layers.api","Tue Apr 29 16:01:12 GMT 2025","passed","Tue Apr 29 16:01:13 GMT 2025","TestGetDatasetIdVersions","test_curation_api","",""
"","3","test__get_manifest_by_missing_collection_id_fails","tests.unit.backend.layers.api","Tue Apr 29 16:01:13 GMT 2025","passed","Tue Apr 29 16:01:13 GMT 2025","TestGetDatasetManifest","test_curation_api","",""
"
        Calling PUT /datasets/:dataset_id on an existing dataset_id should succeed if a valid link is uploaded by the
        owner of the collection or a super curator
        ","46","test__existing_from_link__OK","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestPutManifest","test_curation_api","",""
"","25","test_get_dataset_version_ok","tests.unit.backend.layers.api","Tue Apr 29 16:01:12 GMT 2025","passed","Tue Apr 29 16:01:12 GMT 2025","TestGetDatasetVersion","test_curation_api","",""
"","177","test__to_cxg__with_sparse_column_encoding","tests.unit.processing","Tue Apr 29 16:03:39 GMT 2025","passed","Tue Apr 29 16:03:39 GMT 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"","1","test_type_inference[parameters45]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","7781","test_expression_summary_diffexp","tests.unit.wmg_processing","Tue Apr 29 16:03:25 GMT 2025","passed","Tue Apr 29 16:03:33 GMT 2025","ExpressionSummaryDiffexpTests","test_expression_summary_and_cell_counts_diffexp","",""
"","4","test_patch_private_collection_dataset_no_auth_401","tests.unit.backend.layers.api","Tue Apr 29 16:01:12 GMT 2025","passed","Tue Apr 29 16:01:12 GMT 2025","TestPatchDataset","test_curation_api","",""
"
        A collection updated with a new DOI and containing datasets should trigger artifact updates to update citation
        for each dataset
        ","24","test_update_collection_change_doi__trigger_dataset_artifact_updates","tests.unit.backend.layers.business","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestUpdateCollection","test_business","",""
"","1","test_type_inference[parameters71]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"
        Successfully parses a properly formatted XML tree for gene information
        ","1","test_correct_parse_xml_tree","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","GeneInfoAPIv1Tests","test_gene_info","",""
"
        Replacing a dataset that belongs to a published collection should fail
        ","9","test_replace_dataset_in_published_collection_fail","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"
        Publishing a collection version with no datasets should fail
        ","1","test_publish_collection_with_no_datasets_fail","tests.unit.backend.layers.business","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestCollectionOperations","test_business","",""
"","145","test_delete_from_s3_handles_no_files","tests.unit.backend.layers.utils","Tue Apr 29 16:01:19 GMT 2025","passed","Tue Apr 29 16:01:19 GMT 2025","TestDeleteManyFromS3","test_aws","",""
"","1","test_get_spatial_metadata__is_single_true_and_fullres_false","tests.unit.processing","Tue Apr 29 16:03:38 GMT 2025","passed","Tue Apr 29 16:03:38 GMT 2025","TestAddLabels","test_extract_metadata","",""
"
    Test that _fetch_image returns the fullres image when present.
    ","0","test__fetch_image_fullres","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_spatial_assets_utils","",""
"","19","test__get_title_and_citation_from_doi","tests.unit.backend.common","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:26 GMT 2025","TestCrossrefProvider","test_crossref_provider","",""
"","23","test_get_collection_version_ok","tests.unit.backend.layers.api","Tue Apr 29 16:01:11 GMT 2025","passed","Tue Apr 29 16:01:11 GMT 2025","TestGetCollectionVersionID","test_curation_api","",""
"","8","test_trigger_dataset_artifact_update__error_if_published","tests.unit.backend.layers.business","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestDatasetArtifactMetadataUpdates","test_business","",""
"
        When publishing a new collection with a DOI, a Crossref check should be made.
        ","8","test_publish_private_collection_crossref_checked_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestCollectionOperations","test_business","",""
"","3","test_process_atac_ValidationAtacFailed","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","ProcessingTest","test_processing","",""
"","1","test__release_only_prerelease_properly_formatted_semvar__returns_false","tests.unit.backend.layers.utils","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:26 GMT 2025","TestSemvarUtils","test_semvar_utils","",""
"Published collections are tombstoned.","14","test_delete_published_collection__ok","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestCollectionDeletion","test_portal_api","",""
"","11","test_link_public_collection__403","tests.unit.backend.layers.api","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestCollectionPostUploadLink","test_portal_api","",""
"","1","test_type_inference[parameters89]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","4","test__add_new_collection_consortia","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestUpdateCollection","test_portal_api","",""
"","10","test_update_metadata__missing_labeled_h5ad","tests.unit.processing","Tue Apr 29 16:03:36 GMT 2025","passed","Tue Apr 29 16:03:36 GMT 2025","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","185","test__file_info__returns_file_size","tests.unit.backend.layers.utils","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:26 GMT 2025","TestS3URI","test_uri","",""
"Updating a dataset to add the optional fragment.","2","test_existing_dataset_with_fragment_added","tests.unit.processing","Tue Apr 29 16:03:39 GMT 2025","passed","Tue Apr 29 16:03:39 GMT 2025","TestProcessValidateAtac","test_process_validate_atac","",""
"","0","test_register_neg","tests.unit.backend.layers.utils","Tue Apr 29 16:01:26 GMT 2025","passed","Tue Apr 29 16:01:26 GMT 2025","TestRegisteredSources","test_uri","",""
"A cellxgene public dataset url must already be uploaded","10","test_reingest_published_atac_dataset__not_in_found","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"","7","test_delete_private_collection_version__ok","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestCollectionDeletion","test_portal_api","",""
"
        When publishing a revision - and there is no change in DOI - publisher metadata should be updated
        if the deposited date is after the revised at or published at date of the corresponding collection.
        ","16","test_publish_revision_same_doi_publisher_metadata_updated_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","TestCollectionOperations","test_business","",""
"","12","test__get_collections_no_auth_visibility_public__OK","tests.unit.backend.layers.api","Tue Apr 29 16:01:11 GMT 2025","passed","Tue Apr 29 16:01:11 GMT 2025","TestGetCollections","test_curation_api","",""
"","365","test__query_all_indexed_dims_multi_valued__returns_correct_result","tests.unit.backend.wmg.api.common","Tue Apr 29 16:01:07 GMT 2025","passed","Tue Apr 29 16:01:07 GMT 2025","ExpressionDotPlotTest","test_expression_dotplot","",""
"","3","test__get_key__200","tests.unit.backend.layers.auth","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestKeys","test_auth_keys","",""
"","1","test__link__INVALID[protocol-google.com]","tests.unit.backend.layers.common","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","","test_validation","",""
"
        An unpublished collection version can be obtained using `get_collection_version`
        ","6","test_get_collection_version_for_unpublished_collection_ok","tests.unit.backend.layers.business","Tue Apr 29 16:01:16 GMT 2025","passed","Tue Apr 29 16:01:16 GMT 2025","TestGetCollectionVersion","test_business","",""
"","1","test_rollback[rollback_args4]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_rollback","",""
"","58659","test_expression_summary_and_cell_counts","tests.unit.wmg_processing","Tue Apr 29 16:02:13 GMT 2025","passed","Tue Apr 29 16:03:12 GMT 2025","ExpressionSummaryAndCellCountsTests","test_expression_summary_and_cell_counts","",""
"","3","test__get_collections_no_auth_visibility_private__403","tests.unit.backend.layers.api","Tue Apr 29 16:01:11 GMT 2025","passed","Tue Apr 29 16:01:11 GMT 2025","TestGetCollections","test_curation_api","",""
"","1","test_type_inference[parameters73]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"","11","test__post_revision__Super_Curator","tests.unit.backend.layers.api","Tue Apr 29 16:01:14 GMT 2025","passed","Tue Apr 29 16:01:14 GMT 2025","TestPostRevision","test_curation_api","",""
"","0","test_type_inference[parameters93]","tests.unit.processing","Tue Apr 29 16:03:47 GMT 2025","passed","Tue Apr 29 16:03:47 GMT 2025","","test_type_conversion_utils","",""
"A cellxgene public dataset url cannot be used to create a new canonical dataset.","11","test_ingest_published_atac_dataset_in_new_dataset__not_allowed","tests.unit.backend.layers.business","Tue Apr 29 16:01:17 GMT 2025","passed","Tue Apr 29 16:01:17 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"","59","test__create_h5ad_data_file__copy_if_var_index_name_not_in_columns","tests.unit.processing","Tue Apr 29 16:03:38 GMT 2025","passed","Tue Apr 29 16:03:38 GMT 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"","15","test_get_wmg_snapshot_fullpath[None]","tests.unit.backend.wmg.data","Tue Apr 29 16:01:37 GMT 2025","passed","Tue Apr 29 16:01:37 GMT 2025","","test_snapshot","",""
"","0","test__link__INVALID[data_source-google]","tests.unit.backend.layers.common","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","","test_validation","",""
"Run method when revision is skipped via do_not_publish_list.","1","test_run_pos__do_not_publish_list","tests.unit.processing.schema_migration","Tue Apr 29 16:03:35 GMT 2025","passed","Tue Apr 29 16:03:35 GMT 2025","TestPublishRevisions","test_publish_revisions","",""
"","0","test__link__INVALID[raw_data-https://]","tests.unit.backend.layers.common","Tue Apr 29 16:01:18 GMT 2025","passed","Tue Apr 29 16:01:18 GMT 2025","","test_validation","",""
"","77","test__primary_filter_dimensions__returns_200","tests.unit.backend.wmg.api","Tue Apr 29 16:01:34 GMT 2025","passed","Tue Apr 29 16:01:34 GMT 2025","WmgApiV2Tests","test_v2","",""
"","3","test__set_collection_version_datasets_order_unauthenticated__401","tests.unit.backend.layers.api","Tue Apr 29 16:01:15 GMT 2025","passed","Tue Apr 29 16:01:15 GMT 2025","TestUpdateCollection","test_portal_api","",""
